anio;semana;distrito_notif;tmax;tmin;tmed;td;pres_est;pres_nm;prcp;hr;helio;nub;vmax_d;vmax_f;vmed;id_estacion;casos
2010;25;LA CATEDRAL;25.8;17;21.1;13.8;1001;1010.6;0;64;0.7;6;4;7.72;6.18;86218;2
2010;25;LA ENCARNACION;24.65;15.3;19.9;17.3;1001.4;1011;5.35;85.5;2.75;7;15;3.35;2.64;86218;2
2010;25;LAMBARE;25.8;17;21.1;13.8;1001;1010.6;0;64;0.7;6;4;7.72;6.18;86218;2
2010;25;LIMPIO;21.6;11.6;17.2;14.1;1002.1;1011.8;10.3;83;0;8;15;4.12;3.48;86218;2
2010;25;LUQUE;27.38333333;18.74166667;23.03333333;18.1;1000.633333;1010.116667;1.491666667;75.25;2.458333333;6.583333333;7.166666667;4.765;3.613333333;86218;12
2010;25;MCAL. ESTIGARRIBIA;31.7;20.2;25;18;988.2;1007.3;0;68;5.2;5;18.5;10.81;7.015;86068;2
2010;25;PARAGUARI;27.2;22;23.7;18.7;998.5;1011.7;14.6;75;1.3;7;36;4.12;2.06;86221;1
2010;25;PEDRO JUAN CABALLERO;29.75;18.8;23.4;14.95;949.225;1010.625;0;61.25;9.5;2.25;28.75;8.105;6.0825;86097;4
2010;25;PILAR;22.6;14.66666667;17.53333333;14.46666667;1005.7;1012.6;2;83.66666667;2.8;5.333333333;22.66666667;4.12;2.656666667;86255;3
2010;25;RECOLETA;26.33333333;16.8;22.1;15.5;999.7666667;1009.3;0;66.66666667;0.633333333;6.333333333;8;7.55;5.493333333;86218;3
2010;25;SAN ANTONIO;28.4;20.4;24.8;18.2;1000.1;1009.5;1.2;68;1;7;1;6.18;4.63;86218;1
2010;25;SAN LORENZO;31;22.6;25.3;19.4;998.1;1007.2;0;71;2.7;7;29;8.24;3.99;86185;1
2010;25;SAN ROQUE;28.225;19.075;23.45;18.4;999.9;1009.375;0.4;74.75;2.525;6.25;5;4.25;2.9275;86218;4
2010;25;SANTISIMA TRINIDAD;28.4;18.6;22.7;18.6;997.6;1007.1;0;79;1.8;6;2;4.12;1.93;86218;1
2010;25;VILLA HAYES;28.4;18.6;22.7;18.6;997.6;1007.1;0;79;1.8;6;2;4.12;1.93;86218;1
2010;25;YHU;30;20.4;25.2;17.8;986.3;1008.3;2;64;??;7;32;7.21;3.86;86192;1
2010;26;AREGUA;28;19.2;24.3;17.7;1004.8;1014.2;0;67;5;6;30;4.63;2.32;86218;1
2010;26;CAAGUAZU;27.66666667;13.5;19.66666667;15.46666667;969.2333333;??;0;79.66666667;8.533333333;4.666666667;8.666666667;8.233333333;4.506666667;86234;3
2010;26;CAPIATA;27.2;19.2;21.9;14.8;1005.9;1015.4;4;66;8.4;6;19;7.21;4.25;86218;1
2010;26;FERNANDO DE LA MORA;26.36;17.96;21.86;16.32;1004.52;1014.08;0.28;72.6;4.92;6;28.8;4.942;2.6;86218;5
2010;26;HORQUETA;32;18.8;23.3;18.5;1005.2;1014.4;0;78;7.3;5;5;7.21;2.58;86134;1
2010;26;LA ENCARNACION;27.2;19.2;21.9;14.8;1005.9;1015.4;4;66;8.4;6;19;7.21;4.25;86218;1
2010;26;LUQUE;24.025;13.125;18.45;13.05;1004.875;1014.475;0.35;72.75;3.325;6.25;14.25;4.5025;2.8625;86218;4
2010;26;MARIANO ROQUE ALONSO;27.2;19.2;21.9;14.8;1005.9;1015.4;4;66;8.4;6;19;7.21;4.25;86218;2
2010;26;MINGA GUAZU;23;9.6;16.1;13.3;985.7;1015.1;0;84;4.1;3;5;6.18;4.38;86246;2
2010;26;PEDRO JUAN CABALLERO;27.06666667;17.13333333;21.23333333;16.36666667;951.6666667;1013.833333;0.033333333;77.33333333;4.666666667;5.333333333;18.33333333;6.006666667;4.976666667;86097;3
2010;26;PILAR;18.5;13.8;15.1;13.3;1010;1016.75;0;89;1.25;5.5;18;4.38;2.64;86255;2
2010;26;RECOLETA;31.2;17.4;25.1;17.9;999.4;1008.8;0;66;7.9;5;2;6.69;5.02;86218;1
2010;26;SAN LORENZO;28.46666667;14.6;21.06666667;16.16666667;1003.333333;1012.633333;0;76.66666667;4.733333333;6.333333333;20.33333333;7.036666667;3.56;86185;3
2010;26;SAN ROQUE;27.2;19.2;21.9;14.8;1005.9;1015.4;4;66;8.4;6;19;7.21;4.25;86218;1
2010;26;SANTISIMA TRINIDAD;26.61666667;14.51666667;20.46666667;14.73333333;1002.916667;1012.483333;0.233333333;72.16666667;5.233333333;5.666666667;11;5.49;3.645;86218;6
2010;26;VILLA ELISA;27.2;10.4;21.1;16;1001.2;1010.8;0;73;1.2;7;2;6.69;4.63;86218;1
2010;26;VILLA HAYES;23.5;9.5;13.9;8.5;1008.5;1018.1;0;76;7.1;4;11;3.6;1.54;86218;1
2010;27;CAAGUAZU;21;14;15;13.9;976.8;??;0;94;0;8;24;5.15;2.45;86234;1
2010;27;CAPIATA;30.2;20.6;24.1;14.1;1005.7;1015.2;0;54;9.2;2;3;5.15;4.25;86218;1
2010;27;JUAN E. OLEARY;29.4;14.4;20.3;15;987.4;1015.4;0;75;9.8;0;4;5.15;1.8;86246;1
2010;27;LA ENCARNACION;30.2;20.6;24.1;14.1;1005.7;1015.2;0;54;9.2;2;3;5.15;4.25;86218;1
2010;27;LAMBARE;30.2;20.6;24.1;14.1;1005.7;1015.2;0;54;9.2;2;3;5.15;4.25;86218;1
2010;27;LUQUE;26.95;14.9;21.55;14.6;1006.35;1015.95;0;67;7.9;2.5;3;4.375;2.96;86218;2
2010;27;MINGA GUAZU;22.8;16.6;18.1;16.5;991.8;1020.9;0;91;1.5;8;24;4.12;2.83;86246;1
2010;27;PEDRO JUAN CABALLERO;27.3;15.5;20.1;12.55;952.7;1015.2;0;65.5;9.25;3;9;7.205;5.215;86097;2
2010;27;PILAR;13.8;11.4;12.8;10.9;1017;1024.5;0;89;0;8;18;4.12;2.57;86255;1
2010;27;SANTISIMA TRINIDAD;29.7;15.2;23.8;13.2;1004.3;1013.8;0;52;9.7;0;1;5.66;4.38;86218;1
2010;27;VILLA ELISA;24.2;14.6;19.3;16;1008.4;1018.1;0;82;6.1;5;5;3.09;1.54;86218;2
2010;28;CAPITAN MIRANDA;20.2;14;16.3;15.1;??;??;1;93;0.5;7;13;5.15;3.09;86294;1
2010;28;CONCEPCION;25.4;17.6;20.4;17.4;1008.1;1017.5;0;84;6.1;7;18;3.09;1.93;86134;1
2010;28;ENCARNACION;26.5;20;21.2;16.1;1000.4;1011.1;3.1;74;??;5;18;6.18;3.86;86297;1
2010;28;HERNANDARIAS;22;14.8;17.8;16.4;982.6;1011.7;22;92;3.5;4;7;6.69;3.86;86246;2
2010;28;HOHENAU;21.6;15.8;18;15.3;??;??;36.5;85;3.8;5;5;10.29;8.11;86294;1
2010;28;LA ENCARNACION;31.4;21.2;25.3;13.1;1000.2;1009.6;0;48;10;0;1;9.26;5.92;86218;1
2010;28;LAMBARE;27.2;17;22.3;18.2;998.7;1008.5;17.8;79;8.4;5;2;7.21;4.63;86218;1
2010;28;MARIANO ROQUE ALONSO;31.4;21.2;25.3;13.1;1000.2;1009.6;0;48;10;0;1;9.26;5.92;86218;1
2010;28;SAN ROQUE;31.4;21.2;25.3;13.1;1000.2;1009.6;0;48;10;0;1;9.26;5.92;86218;1
2010;28;VILLARRICA;26.2;13.4;18.6;16.1;998.1;1016.9;0;87;8;3;5;2.06;0.51;86233;1
2010;29;CAAGUAZU;14.8;3.2;9.9;3;1003.1;1022.5;0;63;1.6;7;22;9.26;6.56;86234;1
2010;29;CONCEPCION;25;17.4;17;10.8;1002.1;1011.6;3.2;67;0;6;23;9.26;5.66;86134;1
2010;29;MINGA GUAZU;12;9;10.5;9.6;993.1;1023.2;5.2;95;0;9;26;2.06;0.51;86246;1
2010;29;PEDRO JUAN CABALLERO;8.2;5;6.7;6.7;956.4;1023.4;0.3;100;0;9;25;5.15;2.32;86097;1
2010;29;RECOLETA;15.2;4.5;10.6;1.6;1016.9;1026.6;0;55;3;5;16;11.84;6.56;86218;1
2010;29;SAN LORENZO;10;7;7.6;7.2;1019.2;1029.1;17;97;0;8;18;2.58;1.8;86185;1
2010;29;SAN ROQUE;14.2;4.2;8.5;1.6;1012.6;1022.3;0;65;10.1;1;18;6.69;4.25;86218;1
2010;29;SANTISIMA TRINIDAD;14.2;4.2;8.5;1.6;1012.6;1022.3;0;65;10.1;1;18;6.69;4.25;86218;1
2010;30;LA ENCARNACION;18.5;3;10.7;8;1006;1016.1;0;86;5;3;3;5.15;1.67;86218;1
2010;30;LIMPIO;28;8.4;19.4;15.4;1003.8;1013.5;0.2;80;8.8;4;4;6.69;2.58;86218;1
2010;30;MINGA GUAZU;19;6.2;11.9;9.8;988.1;1018.1;0;88;6.2;4;11;3.6;1.54;86246;1
2010;30;PEDRO JUAN CABALLERO;29.4;8.6;22.7;15.1;948.5;1010;0;64;9.3;2;35;14.41;9.52;86097;2
2010;30;RAUL ARSENIO OVIEDO;14;9.2;11.4;10.2;992.5;1022.4;0.5;93;0;6;20;4.12;3.09;86246;1
2010;30;SANTA RITA;10.2;7.4;7.8;6.1;991.4;1021.8;5.4;89;0;8;32;3.09;1.8;86246;1
2010;31;FERNANDO DE LA MORA;32.4;20.4;25.8;14.2;998.2;1007.6;0;51;9.8;3;36;8.75;5.41;86218;1
2010;31;LUQUE;18.4;5.2;11.7;5.4;1014.9;1024.7;0;69;10;0;18;4.12;2.32;86218;1
2010;31;MARIANO ROQUE ALONSO;30.8;19.4;24.1;15.2;1004.6;1014;0;60;8.7;3;36;6.18;4.12;86218;1
2010;31;PARAGUARI;22.6;4.8;12.6;5.2;1008.6;1022.6;0;64;6;3;0;0;0;86221;1
2010;31;SANTISIMA TRINIDAD;29.2;20.1;21.8;14.75;1002.35;1011.8;0;66;4.85;4.5;27;8.755;5.535;86218;2
2010;32;CAPIATA;17.9;2.1;9.5;4.65;1014.85;1024.9;0;75.5;10;0;8.5;4.375;1.995;86218;2
2010;32;CURUGUATY;20.5;8;14.2;9.5;999.7;1022.5;0;75;??;5;14;6.18;3.09;86192;1
2010;32;LA CATEDRAL;15.6;2;8.4;3.9;1019;1029.2;0;76;10;0;15;5.66;2.96;86218;1
2010;32;LAMBARE;15.6;2;8.4;3.9;1019;1029.2;0;76;10;0;15;5.66;2.96;86218;1
2010;32;LUQUE;18;9.6;12.8;2.1;1013.8;1023.7;0;50;7.5;4;14;7.21;5.79;86218;1
2010;32;MINGA PORA;16.15;4.45;10.9;7.8;994.475;1024.575;3.15;82.75;4.15;4.5;16.75;4.8925;4.1525;86246;4
2010;32;VILLARRICA;22;1.2;10.9;5.2;1000.4;1019.8;0;74;10;0;36;3.09;1.03;86233;1
2010;33;CAPIATA;19.4;5.6;11.3;4.1;1015;1024.8;0;66;10.5;0;13;3.6;2.83;86218;1
2010;33;HERNANDARIAS;23.4;10.2;15.5;11.9;989.8;1019.1;0;81;6.9;4;18;4.12;2.58;86246;1
2010;33;LAMBARE;17.3;5.4;10.5;4.25;1016.2;1026.15;0;69;10.35;0.5;14;4.375;3.155;86218;2
2010;33;LIMPIO;25.3;12.1;18.9;12;1005;1014.6;0.05;66.5;5.75;5.5;10;7.21;4.955;86218;2
2010;33;MINGA GUAZU;13.5;8.4;9.8;6.7;995.7;1025.9;0;81;0;7;22;5.66;4.12;86246;1
2010;33;PARAGUARI;23.6;8.4;14.9;11.1;1007.9;1021.6;0;81;7.6;0;18;1.03;0.26;86221;1
2010;33;PEDRO JUAN CABALLERO;26.6;11.8;12.6;7.4;957.3;1022.5;0;73;8.4;6;19;8.24;7.98;86097;1
2010;33;POZO COLORADO;20.4;11.4;14.5;6.2;1013.3;1025.2;0;58;9.7;1;18;7.21;4.51;86128;1
2010;33;RECOLETA;17.4;9.2;11.4;6.2;1015.9;1025.8;0;70;1.6;5;21;10.29;7.34;86218;1
2010;33;SAN ALBERTO;27;11.2;17.5;13.4;990.5;1019.8;0;79;9.4;2;16;3.09;2.32;86246;1
2010;33;SAN ROQUE;20.7;10.4;14.55;9.95;1011.1;1020.9;0;75.5;8.55;4.5;17.5;4.12;3.475;86218;2
2010;33;SANTISIMA TRINIDAD;18.4;10.4;13.6;9.1;1011.4;1021.3;0;75;7.6;5;17;5.15;4.12;86218;1
2010;33;YPEJHU;30.4;15.8;21.9;15.8;978.9;1013.3;2.9;70;7;2;36;6.18;3.09;86210;1
2010;34;BELLA VISTA;24.1;11.1;16.9;7.15;954.3;1017.7;0;55;9.6;0;7.5;12.35;8.365;86294;2
2010;34;CAPIATA;26.6;11.06666667;18.9;9;1007.266667;1017;0;55.33333333;8.5;1.333333333;3.333333333;7.033333333;4.163333333;86218;3
2010;34;GENERAL AQUINO;25.6;13.4;18.7;10.4;995.9;1018.6;0;60;??;0;5;7.21;5.15;86192;1
2010;34;NUEVA ESPERANZA;28.6;12;18.9;14.8;982;1016.9;0;81;9.6;0;5;2.58;0.64;86210;1
2010;34;PEDRO JUAN CABALLERO;31.4;18.1;23.7;7.55;952.25;1013.85;0;37;9.45;2;5;9.26;7.14;86097;2
2010;34;PILAR;24.6;14;18.3;14.8;1012;1018.8;0;82;8;1;14;7.21;3.86;86255;1
2010;34;SANTISIMA TRINIDAD;28.4;17.2;21.4;9.8;1005.4;1014.9;0;49;9.6;0;5;10.81;6.82;86218;1
2010;34;VILLA HAYES;31.8;17.2;24.3;12.6;1004.6;1014.4;0;50;9.5;0;2;7.72;3.99;86218;1
2010;35;LA ENCARNACION;28.65;17.2;21.55;17.55;1001.5;1011.1;0;80;3.85;3;18;3.86;1.675;86218;2
2010;35;LIMPIO;27.1;16.8;20.6;16.8;1002.7;1012.3;0;80;3.2;3;17;4.12;1.42;86218;1
2010;35;MARIANO ROQUE ALONSO;34.8;18.8;26.5;13.6;997.5;1006.9;0;50;7.8;1;36;5.15;3.09;86218;1
2010;35;NUEVA ESPERANZA;35.4;16.4;23.7;15;976.6;1011.1;0;62;9.5;0;36;2.58;1.03;86210;1
2010;35;RECOLETA;35.4;23.4;28;10.3;997.6;1006.9;0;34;8.6;0;2;7.72;5.79;86218;1
2010;35;SAN LORENZO;35.6;20;24.9;15.4;1001.1;1010.2;0;59;0;9;0;0;0;86185;1
2010;35;SANTISIMA TRINIDAD;27.6;17.2;21.1;16.9;1002;1011.5;0;79;7.6;1;17;6.18;3.09;86218;1
2010;35;VILLA HAYES;35.4;23.4;28;10.3;997.6;1006.9;0;34;8.6;0;2;7.72;5.79;86218;2
2010;36;LA CATEDRAL;23.15;10.875;16.85;12.6;1010.4;1020.275;0;79;6.825;4.25;15.5;4.245;2.5775;86218;4
2010;36;LA ENCARNACION;21.33333333;13.8;17.63333333;12.36666667;1005.666667;1015.4;0.1;76;2.666666667;6.333333333;14;5.663333333;4.206666667;86218;3
2010;36;MARIANO ROQUE ALONSO;16.8;11.4;13.2;11.7;1010;1019.9;0.3;91;0;8;22;5.15;4.25;86218;1
2010;36;PEDRO JUAN CABALLERO;25.95;11.55;16.05;11.8;953.35;1019.225;0;80;5.95;5.75;17.75;5.9225;4.185;86097;4
2010;36;SAN ROQUE;13.6;11;12.5;9.9;1009.1;1019.1;0;85;0;8;18;3.6;3.09;86218;1
2010;37;CAPIATA;31.5;18;24.4;13.7;1003.6;1014.3;0;54;10.9;1;4;7.72;5.15;86218;1
2010;37;CONCEPCION;36.5;17;26.4;13.9;1000.8;1009.4;0;50;9.8;0;5;7.72;4.63;86134;1
2010;37;FERNANDO DE LA MORA;29;10.6;19.6;13.4;1010.6;1020.4;0;71;9.5;1;16;2.58;1.29;86218;1
2010;37;LA CATEDRAL;28.65;13.4;20.6;12.3;1007.45;1017.65;0;63;10.35;1.5;11;5.66;3.345;86218;2
2010;37;LA ENCARNACION;30.6;14.2;22.3;12;1007.2;1016.9;0;55;10.7;0;7;5.15;2.58;86218;1
2010;37;MARIANO ROQUE ALONSO;31.5;16.3;23.4;13.25;1005.6;1015.35;0;56.5;9.65;1;9.5;5.665;4.25;86218;2
2010;37;PEDRO JUAN CABALLERO;35.6;22.4;28.3;13.2;945.7;1008.7;0;41;6.7;4;36;10.29;6.56;86097;1
2010;37;SAN LORENZO;37;18.2;26.1;14.2;1001.1;1010.4;0;50;10.2;0;9;6.18;4.51;86185;1
2010;37;SANTISIMA TRINIDAD;30.6;14.2;22.3;12;1007.2;1016.9;0;55;10.7;0;7;5.15;2.58;86218;1
2010;38;FERNANDO DE LA MORA;27.6;19.6;20.3;18.6;996.7;1006.4;27.2;90;0;7;21;10.29;4.12;86218;1
2010;38;HERNANDARIAS;27.2;14.6;19.9;13.6;986.3;1015.1;0;70;3.2;6;19;6.18;3.99;86246;1
2010;38;LORETO;32.5;15.5;23.5;14;1003.2;1011.9;0;56;9.2;0;18;4.12;2.83;86134;1
2010;38;LUQUE;25.8;18.6;21.4;12.2;1006.8;1016.5;0;57;0;7;14;9.26;6.43;86218;1
2010;38;MARIANO ROQUE ALONSO;25;9.6;16.5;10.6;1006.8;1016.6;0;71;11;0;8;5.15;2.32;86218;2
2010;38;SAN LORENZO;22.4;13;16.1;10.6;1009.6;1019.3;0;75;10;1;25;3.6;1.67;86185;1
2010;39;LORETO;26.4;18.4;20.8;18;1003.1;1011.8;0;85;5.5;6;18;6.18;3.73;86134;1
2010;39;LUQUE;27.8;17.6;21.6;16.8;1002.8;1012.5;0;76;1;4;15;6.69;3.99;86218;1
2010;39;MARIANO ROQUE ALONSO;33;21;26.4;16.8;997.7;1007.2;0;57;9.4;1;1;7.21;4.38;86218;1
2010;39;NANAWA;34.4;24;29.3;19.1;993.5;1002.9;0;55;4.7;6;1;7.72;4.76;86218;1
2010;39;PEDRO JUAN CABALLERO;35.4;24.2;29.5;10.6;944.1;1006.5;0;31;7.5;0;36;11.33;8.11;86097;1
2010;39;PILAR;30;18.4;24.5;21.1;997.8;1004.4;4;82;4.5;6;5;7.21;6.18;86255;1
2010;39;SAN LORENZO;37;20.6;28.8;18.1;994.8;1004;0;58;4.7;8;36;1.54;0.64;86185;1
2010;39;SAN ROQUE;24.9;19.4;20.2;18.7;1000.2;1009.9;0;91;1.6;6;10;7.21;5.15;86218;1
2010;40;BELLA VISTA;23.7;12.3;17.9;11.75;947.1;1012.1;0;69.5;7.3;4;17;6.18;4.375;86294;2
2010;40;ENCARNACION;20.2;11;15.2;11;1008.2;1018.9;0;78;??;4;18;6.69;4.89;86297;1
2010;40;LUQUE;24.2;18;20.7;11.3;1001.3;1011;0;56;2.2;6;14;9.26;6.82;86218;1
2010;40;OBLIGADO;20.8;8.4;15.6;7;??;??;0;58;8.2;6;13;10.29;6.56;86294;1
2010;40;PEDRO JUAN CABALLERO;21.46666667;16.06666667;18.6;16.2;944.8333333;1009.566667;15;87.33333333;1.566666667;7.333333333;14.33333333;6.18;5.02;86097;3
2010;40;PILAR;28.4;17.4;22.6;20.8;998;1004.7;15;90;1;4;9;6.18;3.35;86255;1
2010;40;SANTISIMA TRINIDAD;22.6;18;20.3;13.2;1002.4;1012.1;0;65;0;7;16;7.21;3.35;86218;1
2010;41;BENJAMIN ACEVAL;24.2;15.4;19.2;14.35;1008.65;1018.5;4.4;77.5;7.2;3.5;16;3.865;2.255;86218;2
2010;41;ENCARNACION;26;15.8;19.3;15.8;998.9;1009.4;0;81;??;7;9;7.72;6.95;86297;1
2010;41;HERNANDARIAS;28.4;14.8;21.4;14.9;990.4;1019.2;0;69;11.6;1;14;4.12;2.7;86246;1
2010;41;LAMBARE;34.5;18;27.6;19.3;995.5;1005;50.4;62;10.4;4;2;8.24;5.66;86218;1
2010;41;LORETO;29.65;15.9;21.85;16.5;1006.55;1015.4;0;75;8.55;3.5;16;3.86;2.635;86134;2
2010;41;LUQUE;27.7;13.2;19.8;16.2;1003.5;1013.4;0;82;11.3;1;8;5.15;2.58;86218;2
2010;41;MARIANO ROQUE ALONSO;30.58;16.32;23.84;16.46;1002.94;1012.62;20.16;65.8;11.06;2.2;8.8;6.18;4.248;86218;5
2010;41;PEDRO JUAN CABALLERO;31.8;17.6;24.15;14.45;949.5;1013.4;0;56.5;10.25;2;6;8.24;5.405;86097;2
2010;41;RECOLETA;29.4;17;23.1;14.5;1009.8;1019.5;0;61;11.6;1;17;5.15;3.48;86218;1
2010;41;SAN JUAN BAUTISTA;25;14.7;19.4;15.05;1009.25;1020.4;0;76.5;10.7;0.5;12.5;4.635;2.635;86260;2
2010;41;SAN ROQUE;31.7;17.8;20.8;16;1003.7;1013.4;0;77;8;5;19;10.29;6.69;86218;1
2010;41;SANTISIMA TRINIDAD;19;13.8;15.3;14.2;1007.5;1017.5;8.8;94;2.8;6;15;2.58;1.03;86218;1
2010;41;VILLA HAYES;27.66;14.96;21.2;13.76;1008.58;1018.38;0;65.4;11.52;0.8;14.6;5.356;3.658;86218;5
2010;42;CORONEL OVIEDO;31;20;24.6;21.5;992.5;1010.7;16.1;84;6.3;8;16;1.54;1.29;86234;1
2010;42;ENCARNACION;25.5;17.4;21;17.6;998;1008.4;3;82;??;8;14;5.15;3.22;86297;1
2010;42;HERNANDARIAS;26.4;18;22;18.8;985.9;1014.6;0;83;3.8;7;21;6.69;5.02;86246;1
2010;42;LA CATEDRAL;28.3;20.7;22.9;19.5;1002.6;1012.2;1;82.5;4.75;6.5;16;6.95;5.405;86218;2
2010;42;LAMBARE;30.6;16;23.3;16.1;1006.8;1016.5;0;66;11.6;1;8;3.6;2.06;86218;1
2010;42;LORETO;32.5;17.1;24;16.55;1005.85;1014.65;0;66.5;9.4;2;11.5;4.635;2.51;86134;2
2010;42;LUQUE;27.4;18.5;22.45;15.7;1006.05;1015.75;0;67;5.05;5.5;26.5;7.72;5.47;86218;2
2010;42;MARIANO ROQUE ALONSO;30.6;16;23.3;16.1;1006.8;1016.5;0;66;11.6;1;8;3.6;2.06;86218;1
2010;42;MINGA GUAZU;27.8;20.2;22.6;19.5;981.6;1010.3;25;83;3.3;6;10;10.81;6.95;86246;1
2010;42;PARAGUARI;31;14;20.9;16.1;1005.5;1019.1;0;78;9.5;1;0;0;0;86221;1
2010;42;PEDRO JUAN CABALLERO;31.5;20.5;25.4;16.25;949.7;1013.4;0;58;8.4;4;5;7.205;5.02;86097;2
2010;42;SAN JUAN BAUTISTA;21.2;16.3;17.4;14.65;1007.55;1018.8;0;84;2.5;4;14;4.635;2.895;86260;2
2010;42;SANTISIMA TRINIDAD;27.2;19.4;22.4;17.7;1003.8;1013.45;1;75.5;5.3;5.5;16.5;8.235;6.305;86218;2
2010;42;VILLA HAYES;30.6;16;23.3;16.1;1006.8;1016.5;0;66;11.6;1;8;3.6;2.06;86218;1
2010;43;ARROYOS Y ESTEROS;22.4;19.6;20.5;19.6;1000.4;1010.2;0.5;95;0;8;11;2.58;1.29;86218;1
2010;43;CAAGUAZU;29;10.5;18.5;12.6;998;1016.8;0;73;11.5;0;19;6.69;2.7;86234;1
2010;43;HERNANDARIAS;28.5;17.9;21.8;17.5;982;1010.6;23.6;78;3.8;5;7;4.12;1.93;86246;1
2010;43;ITAKYRY;28.5;17.9;21.8;17.5;982;1010.6;23.6;78;3.8;5;7;4.12;1.93;86246;1
2010;43;ITAUGUA;32.6;12.6;22.9;13.6;1001;1010.6;0;61;12;0;36;3.09;1.29;86218;1
2010;43;LA CATEDRAL;29.3;12.2;20.7;12.05;1004.4;1014.15;0;62.5;11.85;0;25;5.15;2.77;86218;2
2010;43;LAMBARE;26;11.8;18.5;10.5;1007.8;1017.7;0;64;11.7;0;14;7.21;4.25;86218;1
2010;43;MARIANO ROQUE ALONSO;29.8;15.5;22.95;15.95;1003.1;1012.75;0;67.5;11.9;1;6.5;3.605;2.38;86218;2
2010;43;PEDRO JUAN CABALLERO;31.4;17.8;24.35;14.85;947;1010.85;0;60.5;9.6;3.5;5;6.695;3.605;86097;2
2010;43;RECOLETA;28.13333333;16;22.03333333;16.76666667;1002.833333;1012.566667;0;75.33333333;11.16666667;2.333333333;11.33333333;5.15;3.22;86218;3
2010;43;REPATRIACION;25;11.8;17.6;12;1000;1018.8;0;75;11.5;0;25;4.12;2.19;86234;1
2010;43;SAN ANTONIO;28.2;17.6;22.5;19.8;1000.1;1009.8;0;87;10;5;14;4.12;2.19;86218;1
2010;43;SAN JUAN BAUTISTA;24.1;10.5;16.85;12.25;1006.75;1018;0;77.5;11.25;0.5;16;3.09;1.415;86260;2
2010;43;SAN LORENZO;27.06666667;18.26666667;22.2;18.86666667;1000.566667;1009.933333;32.73333333;82.66666667;6;5.333333333;9;2.23;0.816666667;86185;3
2010;43;VILLARRICA;25.4;19;22;17.1;990.4;1009.4;14.4;75;2.3;5;5;4.63;1.8;86233;1
2010;44;CORONEL OVIEDO;24;19.2;19.5;18;991.9;1010.5;0.6;92;4.5;6;22;5.15;2.83;86234;1
2010;44;FERNANDO DE LA MORA;24.6;19.2;20.2;16.7;1000.5;1010.3;1.5;81;4.8;5;18;10.29;7.72;86218;1
2010;44;JUAN LEON MALLORQUIN;27.2;13.4;20;11.6;985.2;1014.1;0;61;12.4;0;21;5.66;4.25;86246;1
2010;44;LA CATEDRAL;27.35;17.8;21.625;14.9;1005.05;1014.75;0;68;3;3.25;16;7.725;5.4725;86218;4
2010;44;LA ENCARNACION;27.9;12.6;20.7;12.1;1000;1009.7;0;61;12.5;0;36;5.15;2.96;86218;1
2010;44;LIMPIO;27.65;12.1;20.15;11.75;1003.05;1012.75;0;62;12.15;0;25.5;6.18;2.96;86218;2
2010;44;LUQUE;27.2;15.7;20.8;13.8;1005.2;1014.9;0;67;5.9;2;16;7.725;4.57;86218;2
2010;44;MARIANO ROQUE ALONSO;28.46666667;21.26666667;23.1;17.16666667;998.3666667;1008;18.66666667;71.33333333;4.1;4.666666667;23.66666667;9.263333333;7.206666667;86218;3
2010;44;RECOLETA;27.9;12.6;20.7;12.1;1000;1009.7;0;61;12.5;0;36;5.15;2.96;86218;2
2010;44;SAN LORENZO;30.75;21;23.9;18.85;999.85;1009.2;5.525;74.75;5.675;5;22.5;4.12;1.895;86185;4
2010;44;SAN ROQUE;34;15.8;25.1;14.7;996.7;1006.2;0;55;12;0;6;3.09;1.93;86218;1
2010;44;SANTISIMA TRINIDAD;27.4;11.6;19.6;11.4;1006.1;1015.8;0;63;11.8;0;15;7.21;2.96;86218;2
2010;44;VILLA ELISA;28.4;11.8;20.5;11;1007.3;1017;0;59;12;1;13;6.18;3.35;86218;1
2010;45;CAAGUAZU;30;13.5;20.9;14.2;994.1;1012.6;0;71;12;1;23;2.58;1.8;86234;1
2010;45;CONCEPCION;27.8;19;22;18.7;1002.4;1011.1;0;82;6;6;18;7.21;4.38;86134;1
2010;45;FERNANDO DE LA MORA;30.7;17.3;23.25;15.8;1000.55;1010.2;0;65.5;10.5;2.5;27.5;4.375;2.315;86218;2
2010;45;J A SALDIVAR;29.6;12.8;21.3;12.9;1005.5;1015.2;0;64;12.3;0;11;3.09;1.8;86218;1
2010;45;LA CATEDRAL;29.53333333;13.73333333;21.93333333;13.1;1005.966667;1015.733333;0;62;12.23333333;0;24;6.52;2.92;86218;3
2010;45;LA ENCARNACION;29.6;12.8;21.3;12.9;1005.5;1015.2;0;64;12.3;0;11;3.09;1.8;86218;1
2010;45;LAMBARE;31.86666667;14.6;23.96666667;14.13333333;1001.633333;1011.266667;0;58.66666667;12.3;0.666666667;13;6.176666667;3.303333333;86218;3
2010;45;LIMPIO;28.9;13.2;21.4;12.5;1009.2;1019;0;62;12;0;18;7.72;3.48;86218;1
2010;45;MARIANO ROQUE ALONSO;30.4875;15.925;22.625;15.2125;1003.15;1012.7875;0;66;10.875;1.875;17.5;5.01875;2.205;86218;8
2010;45;MCAL. ESTIGARRIBIA;33.6;18.8;23.5;19.2;992.3;1011.5;0;79;6.7;5;20;7.72;5.02;86068;1
