Dep-Prov-Distrito,Distrito,Semana,Incidencia semanal,Casos,Año
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,10,0.0,2.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,18,0.0,3.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,28,0.0,2.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,42,0.0,2.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,30,0.0,2.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,31,0.0,2.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,53,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,40,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,45,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,20,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,21,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,23,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,24,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,25,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,29,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,12,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,13,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,15,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,16,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,1,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,2,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,3,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,4,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,6,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,7,0.0,0.0,2015
"JUNIN, SATIPO, MAZAMARI",MAZAMARI,8,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,16,84.2697,9.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,14,56.1798,4.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,13,56.1798,4.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,15,84.2697,2.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,11,112.36,1.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,17,56.1798,1.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,37,28.0899,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,36,28.0899,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,35,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,22,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,20,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,21,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,18,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,19,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,23,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,24,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,25,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,26,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,27,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,28,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,29,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,30,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,31,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,32,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,33,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,34,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,38,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,39,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,40,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,41,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,42,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,43,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,44,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,45,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,46,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,47,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,48,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,49,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,50,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,51,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,52,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,53,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,12,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,2,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,1,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,10,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,9,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,8,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,7,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,6,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,5,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,4,0.0,0.0,2015
"PIURA, SECHURA, RINCONADA LLICUAR",RINCONADA LLICUAR,3,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,6,186.22,1.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,9,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,53,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,15,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,16,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,17,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,52,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,51,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,50,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,49,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,48,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,47,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,46,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,45,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,44,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,43,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,42,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,41,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,40,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,13,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,14,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,12,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,11,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,10,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,7,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,8,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,39,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,38,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,37,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,36,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,35,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,34,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,33,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,32,0.0,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,31,46.5549,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,30,46.5549,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,29,46.5549,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,28,46.5549,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,27,46.5549,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,26,46.5549,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,25,46.5549,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,24,46.5549,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,23,139.665,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,22,279.33,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,21,139.665,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,20,186.22,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,19,46.5549,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,18,93.1099,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,5,232.775,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,4,186.22,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,3,186.22,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,2,325.885,0.0,2015
"LORETO, MARISCAL RAMON CASTILLA, SAN PABLO",SAN PABLO,1,279.33,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,27,0.0,1.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,42,0.0,1.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,22,0.0,1.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,23,0.0,1.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,44,0.0,1.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,33,0.0,1.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,53,0.0,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,52,0.0,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,51,0.0,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,50,0.0,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,49,0.0,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,48,0.0,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,47,0.0,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,46,0.0,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,45,0.0,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,43,0.0,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,41,0.0,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,40,1.61587,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,39,1.61587,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,38,3.23175,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,37,1.61587,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,36,1.61587,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,35,3.23175,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,34,1.61587,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,32,1.61587,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,31,1.61587,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,30,4.84762,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,29,4.84762,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,28,3.23175,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,26,1.61587,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,25,3.23175,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,24,3.23175,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,21,1.61587,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,20,3.23175,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,19,6.4635,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,18,6.4635,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,17,9.69525,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,16,6.4635,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,15,14.5429,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,14,8.07937,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,13,6.4635,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,12,14.5429,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,11,14.5429,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,10,25.854,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,9,21.0064,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,8,9.69525,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,7,33.9334,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,6,16.1587,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,5,14.5429,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,4,32.3175,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,3,30.7016,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,2,33.9334,0.0,2015
"LAMBAYEQUE, CHICLAYO, LA VICTORIA",LA VICTORIA,1,56.5556,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,22,0.0,12.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,17,0.0,7.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,18,0.0,9.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,30,0.0,11.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,27,0.0,24.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,28,0.0,11.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,29,0.0,9.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,25,0.0,16.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,26,0.0,22.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,31,0.0,3.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,32,139.991,2.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,20,0.0,16.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,21,0.0,14.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,16,0.0,8.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,19,0.0,12.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,33,0.0,1.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,15,0.0,4.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,24,0.0,4.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,23,0.0,2.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,10,0.0,1.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,9,0.0,1.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,44,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,45,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,46,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,47,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,48,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,49,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,50,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,51,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,52,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,53,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,42,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,43,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,34,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,35,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,36,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,37,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,38,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,39,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,40,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,41,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,11,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,12,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,13,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,14,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,8,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,7,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,6,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,5,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,4,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,3,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,2,0.0,0.0,2015
"PIURA, MORROPON, BUENOS AIRES",BUENOS AIRES,1,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,34,56.2324,1.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,35,37.4883,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,36,24.9922,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,37,12.4961,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,38,6.24805,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,39,12.4961,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,40,12.4961,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,41,6.24805,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,42,6.24805,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,43,6.24805,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,44,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,45,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,46,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,47,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,48,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,49,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,50,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,51,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,52,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,53,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,6,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,7,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,8,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,9,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,10,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,11,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,12,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,13,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,14,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,15,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,16,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,17,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,18,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,19,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,20,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,21,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,22,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,23,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,24,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,25,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,26,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,27,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,28,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,29,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,30,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,31,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,32,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,33,0.0,0.0,2015
"AMAZONAS, UTCUBAMBA, CAJARURO",CAJARURO,5,0.0,0.0,2015
